ID1,Nome1,Smile1,ID2,Nome2,Smile2,pixel,resultado
8,Diethyl cyanomethylphosphonate,CCO[P](=O)(CC#N)OCC,33,"Trifluoro-2,4-pentanedione",CC(=O)CC(=O)C(F)(F)F,0.0,0.0
8,Diethyl cyanomethylphosphonate,CCO[P](=O)(CC#N)OCC,34,"2-Butene-1,4-diol",OC\C=C\CO,0.0,0.0
8,Diethyl cyanomethylphosphonate,CCO[P](=O)(CC#N)OCC,35,"N,N-Bis-(Salicylidine)-Ethylenediamine",OC1=C(C=CC=C1)C=NCCN=CC2=C(O)C=CC=C2,0.0,0.0
8,Diethyl cyanomethylphosphonate,CCO[P](=O)(CC#N)OCC,36,Pyridine,c1ccncc1,0.0,0.0
8,Diethyl cyanomethylphosphonate,CCO[P](=O)(CC#N)OCC,37,4-nitrophthalonitrile,[O-][N+](=O)C1=CC=C(C#N)C(=C1)C#N,0.0,0.0
8,Diethyl cyanomethylphosphonate,CCO[P](=O)(CC#N)OCC,38,Diisopropylamine,CC(C)NC(C)C,0.0,0.0
8,Diethyl cyanomethylphosphonate,CCO[P](=O)(CC#N)OCC,39,Trimethyl phosphate,CO[P](=O)(OC)OC,0.0,0.0
8,Diethyl cyanomethylphosphonate,CCO[P](=O)(CC#N)OCC,40,L-Glutamic Acid,NC(CCC(O)=O)C(O)=O,0.0,0.0
8,Diethyl cyanomethylphosphonate,CCO[P](=O)(CC#N)OCC,41,Triphenylphosphine,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3,0.0,0.0
8,Diethyl cyanomethylphosphonate,CCO[P](=O)(CC#N)OCC,42,Perchloroethylene,ClC(Cl)=C(Cl)Cl,0.0,0.0
8,Diethyl cyanomethylphosphonate,CCO[P](=O)(CC#N)OCC,43,Carvone,CC(=C)C1CC=C(C)C(=O)C1,0.0,0.0
8,Diethyl cyanomethylphosphonate,CCO[P](=O)(CC#N)OCC,44,"1,4-Diazabicyclo [2.2.2] octane",C1CN2CCN1CC2,0.0,0.0
8,Diethyl cyanomethylphosphonate,CCO[P](=O)(CC#N)OCC,45,1-(Trimethylsilyl)imidazole,C[Si](C)(C)[N]1C=CN=C1,0.0,0.0
8,Diethyl cyanomethylphosphonate,CCO[P](=O)(CC#N)OCC,46,Carvacrol,CC(C)C1=CC(=C(C)C=C1)O,0.0,0.0
8,Diethyl cyanomethylphosphonate,CCO[P](=O)(CC#N)OCC,47,L-Phenylalanine,NC(CC1=CC=CC=C1)C(O)=O,0.0,0.0
8,Diethyl cyanomethylphosphonate,CCO[P](=O)(CC#N)OCC,48,"1,5-dihydroxynaphthalene",OC1=CC=CC2=C(O)C=CC=C12,0.0,0.0
8,Diethyl cyanomethylphosphonate,CCO[P](=O)(CC#N)OCC,49,4-nitrobenzaldehyde,[O-][N+](=O)C1=CC=C(C=O)C=C1,0.0,0.0
8,Diethyl cyanomethylphosphonate,CCO[P](=O)(CC#N)OCC,50,Phenylacetylene,C#CC1=CC=CC=C1,0.0,0.0
9,p-tolyl isocyanate,CC1=CC=C(C=C1)N=C=O,10,Cinnamaldehyde,O=C\C=C\C1=CC=CC=C1,0.0,0.0
9,p-tolyl isocyanate,CC1=CC=C(C=C1)N=C=O,11,1-Naphthol,OC1=C2C=CC=CC2=CC=C1,0.0,0.0
9,p-tolyl isocyanate,CC1=CC=C(C=C1)N=C=O,12,2-Bromopropene,CC(Br)=C,0.0,0.0
9,p-tolyl isocyanate,CC1=CC=C(C=C1)N=C=O,13,Methyl acrylate,COC(=O)C=C,0.0,0.0
9,p-tolyl isocyanate,CC1=CC=C(C=C1)N=C=O,14,m-Cresol,CC1=CC(=CC=C1)O,0.0,0.0
9,p-tolyl isocyanate,CC1=CC=C(C=C1)N=C=O,15,Pentafluorobenzaldehyde,Fc1c(F)c(F)c(C=O)c(F)c1F,0.0,0.0
9,p-tolyl isocyanate,CC1=CC=C(C=C1)N=C=O,16,Dimethyl 3-methylglutaconate,COC(=O)C/C(C)=C/C(=O)OC,0.0,0.0
9,p-tolyl isocyanate,CC1=CC=C(C=C1)N=C=O,17,Select fluor,F[B-](F)(F)F.F[B-](F)(F)F.F[N+]12CC[N+](CCl)(CC1)CC2,0.0,0.0
9,p-tolyl isocyanate,CC1=CC=C(C=C1)N=C=O,18,Ethyl bromoacetate,CCOC(=O)CBr,0.0,0.0
9,p-tolyl isocyanate,CC1=CC=C(C=C1)N=C=O,19,4-Pyridinecarboxaldehyde,O=CC1=CC=NC=C1,0.0,0.0
9,p-tolyl isocyanate,CC1=CC=C(C=C1)N=C=O,20,Iodo-benzene,IC1=CC=CC=C1,0.0,0.0
9,p-tolyl isocyanate,CC1=CC=C(C=C1)N=C=O,21,Bis(trimethylsilyl)acetamide,C[Si](C)(C)C(C(N)=O)[Si](C)(C)C,0.0,0.0
9,p-tolyl isocyanate,CC1=CC=C(C=C1)N=C=O,22,Iodobenzene diacetate,CC(=O)O[I](OC(C)=O)C1=CC=CC=C1,233.0,1.0
9,p-tolyl isocyanate,CC1=CC=C(C=C1)N=C=O,23,"4,4,4-trifluoro-1-phenyl-1,3-butanedione",FC(F)(F)C(=O)CC(=O)c1ccccc1,0.0,0.0
9,p-tolyl isocyanate,CC1=CC=C(C=C1)N=C=O,24,Hexamethyldisilazane,C[Si](C)(C)N[Si](C)(C)C,0.0,0.0
9,p-tolyl isocyanate,CC1=CC=C(C=C1)N=C=O,25,5-Hexyn-1-ol,OCCCCC#C,0.0,0.0
9,p-tolyl isocyanate,CC1=CC=C(C=C1)N=C=O,26,Citric acid,OC(=O)CC(O)(CC(O)=O)C(O)=O,0.0,0.0
9,p-tolyl isocyanate,CC1=CC=C(C=C1)N=C=O,27,Dibromomethane,BrCBr,0.0,0.0
9,p-tolyl isocyanate,CC1=CC=C(C=C1)N=C=O,28,NBS,BrN1C(=O)CCC1=O,0.0,0.0
9,p-tolyl isocyanate,CC1=CC=C(C=C1)N=C=O,29,4-Hydroxybenzoic acid,OC(=O)C1=CC=C(O)C=C1,0.0,0.0
9,p-tolyl isocyanate,CC1=CC=C(C=C1)N=C=O,30,Diisopropyl L-tartrate,CC(C)OC(=O)C(O)C(O)C(=O)OC(C)C,0.0,0.0
9,p-tolyl isocyanate,CC1=CC=C(C=C1)N=C=O,31,Ethanolamine,NCCO,0.0,0.0
9,p-tolyl isocyanate,CC1=CC=C(C=C1)N=C=O,32,"3,5-Dimethyl pyrazole",CC1=CC(=N[NH]1)C,0.0,0.0
9,p-tolyl isocyanate,CC1=CC=C(C=C1)N=C=O,33,"Trifluoro-2,4-pentanedione",CC(=O)CC(=O)C(F)(F)F,0.0,0.0
9,p-tolyl isocyanate,CC1=CC=C(C=C1)N=C=O,34,"2-Butene-1,4-diol",OC\C=C\CO,0.0,0.0
9,p-tolyl isocyanate,CC1=CC=C(C=C1)N=C=O,35,"N,N-Bis-(Salicylidine)-Ethylenediamine",OC1=C(C=CC=C1)C=NCCN=CC2=C(O)C=CC=C2,0.0,0.0
9,p-tolyl isocyanate,CC1=CC=C(C=C1)N=C=O,36,Pyridine,c1ccncc1,0.0,0.0
9,p-tolyl isocyanate,CC1=CC=C(C=C1)N=C=O,37,4-nitrophthalonitrile,[O-][N+](=O)C1=CC=C(C#N)C(=C1)C#N,7.0,2.0
9,p-tolyl isocyanate,CC1=CC=C(C=C1)N=C=O,38,Diisopropylamine,CC(C)NC(C)C,0.0,0.0
9,p-tolyl isocyanate,CC1=CC=C(C=C1)N=C=O,39,Trimethyl phosphate,CO[P](=O)(OC)OC,0.0,0.0
9,p-tolyl isocyanate,CC1=CC=C(C=C1)N=C=O,40,L-Glutamic Acid,NC(CCC(O)=O)C(O)=O,0.0,0.0
9,p-tolyl isocyanate,CC1=CC=C(C=C1)N=C=O,41,Triphenylphosphine,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3,0.0,0.0
9,p-tolyl isocyanate,CC1=CC=C(C=C1)N=C=O,42,Perchloroethylene,ClC(Cl)=C(Cl)Cl,0.0,0.0
9,p-tolyl isocyanate,CC1=CC=C(C=C1)N=C=O,43,Carvone,CC(=C)C1CC=C(C)C(=O)C1,0.0,0.0
9,p-tolyl isocyanate,CC1=CC=C(C=C1)N=C=O,44,"1,4-Diazabicyclo [2.2.2] octane",C1CN2CCN1CC2,0.0,0.0
9,p-tolyl isocyanate,CC1=CC=C(C=C1)N=C=O,45,1-(Trimethylsilyl)imidazole,C[Si](C)(C)[N]1C=CN=C1,0.0,0.0
9,p-tolyl isocyanate,CC1=CC=C(C=C1)N=C=O,46,Carvacrol,CC(C)C1=CC(=C(C)C=C1)O,0.0,0.0
9,p-tolyl isocyanate,CC1=CC=C(C=C1)N=C=O,47,L-Phenylalanine,NC(CC1=CC=CC=C1)C(O)=O,0.0,0.0
9,p-tolyl isocyanate,CC1=CC=C(C=C1)N=C=O,48,"1,5-dihydroxynaphthalene",OC1=CC=CC2=C(O)C=CC=C12,0.0,0.0
9,p-tolyl isocyanate,CC1=CC=C(C=C1)N=C=O,49,4-nitrobenzaldehyde,[O-][N+](=O)C1=CC=C(C=O)C=C1,0.0,0.0
9,p-tolyl isocyanate,CC1=CC=C(C=C1)N=C=O,50,Phenylacetylene,C#CC1=CC=CC=C1,0.0,0.0
10,Cinnamaldehyde,O=C\C=C\C1=CC=CC=C1,11,1-Naphthol,OC1=C2C=CC=CC2=CC=C1,7.0,2.0
10,Cinnamaldehyde,O=C\C=C\C1=CC=CC=C1,12,2-Bromopropene,CC(Br)=C,0.0,0.0
10,Cinnamaldehyde,O=C\C=C\C1=CC=CC=C1,13,Methyl acrylate,COC(=O)C=C,0.0,0.0
10,Cinnamaldehyde,O=C\C=C\C1=CC=CC=C1,14,m-Cresol,CC1=CC(=CC=C1)O,0.0,0.0
10,Cinnamaldehyde,O=C\C=C\C1=CC=CC=C1,15,Pentafluorobenzaldehyde,Fc1c(F)c(F)c(C=O)c(F)c1F,0.0,0.0
10,Cinnamaldehyde,O=C\C=C\C1=CC=CC=C1,16,Dimethyl 3-methylglutaconate,COC(=O)C/C(C)=C/C(=O)OC,0.0,0.0
10,Cinnamaldehyde,O=C\C=C\C1=CC=CC=C1,17,Select fluor,F[B-](F)(F)F.F[B-](F)(F)F.F[N+]12CC[N+](CCl)(CC1)CC2,0.0,0.0
10,Cinnamaldehyde,O=C\C=C\C1=CC=CC=C1,18,Ethyl bromoacetate,CCOC(=O)CBr,0.0,0.0
10,Cinnamaldehyde,O=C\C=C\C1=CC=CC=C1,19,4-Pyridinecarboxaldehyde,O=CC1=CC=NC=C1,0.0,0.0
10,Cinnamaldehyde,O=C\C=C\C1=CC=CC=C1,20,Iodo-benzene,IC1=CC=CC=C1,0.0,0.0
10,Cinnamaldehyde,O=C\C=C\C1=CC=CC=C1,21,Bis(trimethylsilyl)acetamide,C[Si](C)(C)C(C(N)=O)[Si](C)(C)C,0.0,0.0
10,Cinnamaldehyde,O=C\C=C\C1=CC=CC=C1,22,Iodobenzene diacetate,CC(=O)O[I](OC(C)=O)C1=CC=CC=C1,0.0,0.0
10,Cinnamaldehyde,O=C\C=C\C1=CC=CC=C1,23,"4,4,4-trifluoro-1-phenyl-1,3-butanedione",FC(F)(F)C(=O)CC(=O)c1ccccc1,10.0,1.0
10,Cinnamaldehyde,O=C\C=C\C1=CC=CC=C1,24,Hexamethyldisilazane,C[Si](C)(C)N[Si](C)(C)C,0.0,0.0
10,Cinnamaldehyde,O=C\C=C\C1=CC=CC=C1,25,5-Hexyn-1-ol,OCCCCC#C,0.0,0.0
10,Cinnamaldehyde,O=C\C=C\C1=CC=CC=C1,26,Citric acid,OC(=O)CC(O)(CC(O)=O)C(O)=O,0.0,0.0
10,Cinnamaldehyde,O=C\C=C\C1=CC=CC=C1,27,Dibromomethane,BrCBr,0.0,0.0
10,Cinnamaldehyde,O=C\C=C\C1=CC=CC=C1,28,NBS,BrN1C(=O)CCC1=O,0.0,0.0
10,Cinnamaldehyde,O=C\C=C\C1=CC=CC=C1,29,4-Hydroxybenzoic acid,OC(=O)C1=CC=C(O)C=C1,0.0,0.0
10,Cinnamaldehyde,O=C\C=C\C1=CC=CC=C1,30,Diisopropyl L-tartrate,CC(C)OC(=O)C(O)C(O)C(=O)OC(C)C,0.0,0.0
10,Cinnamaldehyde,O=C\C=C\C1=CC=CC=C1,31,Ethanolamine,NCCO,7.0,2.0
10,Cinnamaldehyde,O=C\C=C\C1=CC=CC=C1,32,"3,5-Dimethyl pyrazole",CC1=CC(=N[NH]1)C,0.0,0.0
10,Cinnamaldehyde,O=C\C=C\C1=CC=CC=C1,33,"Trifluoro-2,4-pentanedione",CC(=O)CC(=O)C(F)(F)F,0.0,0.0
10,Cinnamaldehyde,O=C\C=C\C1=CC=CC=C1,34,"2-Butene-1,4-diol",OC\C=C\CO,0.0,0.0
10,Cinnamaldehyde,O=C\C=C\C1=CC=CC=C1,35,"N,N-Bis-(Salicylidine)-Ethylenediamine",OC1=C(C=CC=C1)C=NCCN=CC2=C(O)C=CC=C2,0.0,0.0
10,Cinnamaldehyde,O=C\C=C\C1=CC=CC=C1,36,Pyridine,c1ccncc1,0.0,0.0
10,Cinnamaldehyde,O=C\C=C\C1=CC=CC=C1,37,4-nitrophthalonitrile,[O-][N+](=O)C1=CC=C(C#N)C(=C1)C#N,0.0,0.0
10,Cinnamaldehyde,O=C\C=C\C1=CC=CC=C1,38,Diisopropylamine,CC(C)NC(C)C,25.0,3.0
10,Cinnamaldehyde,O=C\C=C\C1=CC=CC=C1,39,Trimethyl phosphate,CO[P](=O)(OC)OC,0.0,0.0
10,Cinnamaldehyde,O=C\C=C\C1=CC=CC=C1,40,L-Glutamic Acid,NC(CCC(O)=O)C(O)=O,0.0,0.0
10,Cinnamaldehyde,O=C\C=C\C1=CC=CC=C1,41,Triphenylphosphine,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3,0.0,0.0
10,Cinnamaldehyde,O=C\C=C\C1=CC=CC=C1,42,Perchloroethylene,ClC(Cl)=C(Cl)Cl,0.0,0.0
10,Cinnamaldehyde,O=C\C=C\C1=CC=CC=C1,43,Carvone,CC(=C)C1CC=C(C)C(=O)C1,0.0,0.0
10,Cinnamaldehyde,O=C\C=C\C1=CC=CC=C1,44,"1,4-Diazabicyclo [2.2.2] octane",C1CN2CCN1CC2,0.0,0.0
10,Cinnamaldehyde,O=C\C=C\C1=CC=CC=C1,45,1-(Trimethylsilyl)imidazole,C[Si](C)(C)[N]1C=CN=C1,0.0,0.0
10,Cinnamaldehyde,O=C\C=C\C1=CC=CC=C1,46,Carvacrol,CC(C)C1=CC(=C(C)C=C1)O,6.0,1.0
10,Cinnamaldehyde,O=C\C=C\C1=CC=CC=C1,47,L-Phenylalanine,NC(CC1=CC=CC=C1)C(O)=O,9.0,1.0
10,Cinnamaldehyde,O=C\C=C\C1=CC=CC=C1,48,"1,5-dihydroxynaphthalene",OC1=CC=CC2=C(O)C=CC=C12,0.0,0.0
10,Cinnamaldehyde,O=C\C=C\C1=CC=CC=C1,49,4-nitrobenzaldehyde,[O-][N+](=O)C1=CC=C(C=O)C=C1,0.0,0.0
10,Cinnamaldehyde,O=C\C=C\C1=CC=CC=C1,50,Phenylacetylene,C#CC1=CC=CC=C1,0.0,0.0
11,1-Naphthol,OC1=C2C=CC=CC2=CC=C1,12,2-Bromopropene,CC(Br)=C,33.0,3.0
11,1-Naphthol,OC1=C2C=CC=CC2=CC=C1,13,Methyl acrylate,COC(=O)C=C,0.0,0.0
11,1-Naphthol,OC1=C2C=CC=CC2=CC=C1,14,m-Cresol,CC1=CC(=CC=C1)O,0.0,0.0
11,1-Naphthol,OC1=C2C=CC=CC2=CC=C1,15,Pentafluorobenzaldehyde,Fc1c(F)c(F)c(C=O)c(F)c1F,30.0,1.0
11,1-Naphthol,OC1=C2C=CC=CC2=CC=C1,16,Dimethyl 3-methylglutaconate,COC(=O)C/C(C)=C/C(=O)OC,6.0,2.0
11,1-Naphthol,OC1=C2C=CC=CC2=CC=C1,17,Select fluor,F[B-](F)(F)F.F[B-](F)(F)F.F[N+]12CC[N+](CCl)(CC1)CC2,19.0,1.0
11,1-Naphthol,OC1=C2C=CC=CC2=CC=C1,18,Ethyl bromoacetate,CCOC(=O)CBr,0.0,0.0
11,1-Naphthol,OC1=C2C=CC=CC2=CC=C1,19,4-Pyridinecarboxaldehyde,O=CC1=CC=NC=C1,0.0,0.0
11,1-Naphthol,OC1=C2C=CC=CC2=CC=C1,20,Iodo-benzene,IC1=CC=CC=C1,0.0,0.0
11,1-Naphthol,OC1=C2C=CC=CC2=CC=C1,21,Bis(trimethylsilyl)acetamide,C[Si](C)(C)C(C(N)=O)[Si](C)(C)C,0.0,0.0
11,1-Naphthol,OC1=C2C=CC=CC2=CC=C1,22,Iodobenzene diacetate,CC(=O)O[I](OC(C)=O)C1=CC=CC=C1,261.0,1.0
11,1-Naphthol,OC1=C2C=CC=CC2=CC=C1,23,"4,4,4-trifluoro-1-phenyl-1,3-butanedione",FC(F)(F)C(=O)CC(=O)c1ccccc1,26.0,1.0
11,1-Naphthol,OC1=C2C=CC=CC2=CC=C1,24,Hexamethyldisilazane,C[Si](C)(C)N[Si](C)(C)C,0.0,0.0
11,1-Naphthol,OC1=C2C=CC=CC2=CC=C1,25,5-Hexyn-1-ol,OCCCCC#C,0.0,0.0
11,1-Naphthol,OC1=C2C=CC=CC2=CC=C1,26,Citric acid,OC(=O)CC(O)(CC(O)=O)C(O)=O,0.0,0.0
11,1-Naphthol,OC1=C2C=CC=CC2=CC=C1,27,Dibromomethane,BrCBr,0.0,0.0
11,1-Naphthol,OC1=C2C=CC=CC2=CC=C1,28,NBS,BrN1C(=O)CCC1=O,67.0,1.0
11,1-Naphthol,OC1=C2C=CC=CC2=CC=C1,29,4-Hydroxybenzoic acid,OC(=O)C1=CC=C(O)C=C1,0.0,0.0
11,1-Naphthol,OC1=C2C=CC=CC2=CC=C1,30,Diisopropyl L-tartrate,CC(C)OC(=O)C(O)C(O)C(=O)OC(C)C,0.0,0.0
11,1-Naphthol,OC1=C2C=CC=CC2=CC=C1,31,Ethanolamine,NCCO,18.0,2.0
11,1-Naphthol,OC1=C2C=CC=CC2=CC=C1,32,"3,5-Dimethyl pyrazole",CC1=CC(=N[NH]1)C,9.0,2.0
11,1-Naphthol,OC1=C2C=CC=CC2=CC=C1,33,"Trifluoro-2,4-pentanedione",CC(=O)CC(=O)C(F)(F)F,26.0,2.0
11,1-Naphthol,OC1=C2C=CC=CC2=CC=C1,34,"2-Butene-1,4-diol",OC\C=C\CO,9.0,2.0
11,1-Naphthol,OC1=C2C=CC=CC2=CC=C1,35,"N,N-Bis-(Salicylidine)-Ethylenediamine",OC1=C(C=CC=C1)C=NCCN=CC2=C(O)C=CC=C2,11.0,2.0
11,1-Naphthol,OC1=C2C=CC=CC2=CC=C1,36,Pyridine,c1ccncc1,20.0,2.0
11,1-Naphthol,OC1=C2C=CC=CC2=CC=C1,37,4-nitrophthalonitrile,[O-][N+](=O)C1=CC=C(C#N)C(=C1)C#N,126.0,3.0
11,1-Naphthol,OC1=C2C=CC=CC2=CC=C1,38,Diisopropylamine,CC(C)NC(C)C,32.0,3.0
11,1-Naphthol,OC1=C2C=CC=CC2=CC=C1,39,Trimethyl phosphate,CO[P](=O)(OC)OC,0.0,0.0
11,1-Naphthol,OC1=C2C=CC=CC2=CC=C1,40,L-Glutamic Acid,NC(CCC(O)=O)C(O)=O,0.0,0.0
11,1-Naphthol,OC1=C2C=CC=CC2=CC=C1,41,Triphenylphosphine,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3,0.0,0.0
11,1-Naphthol,OC1=C2C=CC=CC2=CC=C1,42,Perchloroethylene,ClC(Cl)=C(Cl)Cl,0.0,0.0
11,1-Naphthol,OC1=C2C=CC=CC2=CC=C1,43,Carvone,CC(=C)C1CC=C(C)C(=O)C1,0.0,0.0
11,1-Naphthol,OC1=C2C=CC=CC2=CC=C1,44,"1,4-Diazabicyclo [2.2.2] octane",C1CN2CCN1CC2,20.0,3.0
11,1-Naphthol,OC1=C2C=CC=CC2=CC=C1,45,1-(Trimethylsilyl)imidazole,C[Si](C)(C)[N]1C=CN=C1,14.0,1.0
11,1-Naphthol,OC1=C2C=CC=CC2=CC=C1,46,Carvacrol,CC(C)C1=CC(=C(C)C=C1)O,8.0,2.0
11,1-Naphthol,OC1=C2C=CC=CC2=CC=C1,47,L-Phenylalanine,NC(CC1=CC=CC=C1)C(O)=O,9.0,2.0
11,1-Naphthol,OC1=C2C=CC=CC2=CC=C1,48,"1,5-dihydroxynaphthalene",OC1=CC=CC2=C(O)C=CC=C12,0.0,0.0
11,1-Naphthol,OC1=C2C=CC=CC2=CC=C1,49,4-nitrobenzaldehyde,[O-][N+](=O)C1=CC=C(C=O)C=C1,56.0,1.0
11,1-Naphthol,OC1=C2C=CC=CC2=CC=C1,50,Phenylacetylene,C#CC1=CC=CC=C1,7.0,2.0
12,2-Bromopropene,CC(Br)=C,13,Methyl acrylate,COC(=O)C=C,0.0,0.0
12,2-Bromopropene,CC(Br)=C,14,m-Cresol,CC1=CC(=CC=C1)O,6.0,2.0
12,2-Bromopropene,CC(Br)=C,15,Pentafluorobenzaldehyde,Fc1c(F)c(F)c(C=O)c(F)c1F,0.0,0.0
12,2-Bromopropene,CC(Br)=C,16,Dimethyl 3-methylglutaconate,COC(=O)C/C(C)=C/C(=O)OC,0.0,0.0
12,2-Bromopropene,CC(Br)=C,17,Select fluor,F[B-](F)(F)F.F[B-](F)(F)F.F[N+]12CC[N+](CCl)(CC1)CC2,0.0,0.0
12,2-Bromopropene,CC(Br)=C,18,Ethyl bromoacetate,CCOC(=O)CBr,0.0,0.0
12,2-Bromopropene,CC(Br)=C,19,4-Pyridinecarboxaldehyde,O=CC1=CC=NC=C1,0.0,0.0
12,2-Bromopropene,CC(Br)=C,20,Iodo-benzene,IC1=CC=CC=C1,0.0,0.0
12,2-Bromopropene,CC(Br)=C,21,Bis(trimethylsilyl)acetamide,C[Si](C)(C)C(C(N)=O)[Si](C)(C)C,0.0,0.0
12,2-Bromopropene,CC(Br)=C,22,Iodobenzene diacetate,CC(=O)O[I](OC(C)=O)C1=CC=CC=C1,14.0,2.0
12,2-Bromopropene,CC(Br)=C,23,"4,4,4-trifluoro-1-phenyl-1,3-butanedione",FC(F)(F)C(=O)CC(=O)c1ccccc1,16.0,2.0
12,2-Bromopropene,CC(Br)=C,24,Hexamethyldisilazane,C[Si](C)(C)N[Si](C)(C)C,0.0,0.0
12,2-Bromopropene,CC(Br)=C,25,5-Hexyn-1-ol,OCCCCC#C,0.0,0.0
12,2-Bromopropene,CC(Br)=C,26,Citric acid,OC(=O)CC(O)(CC(O)=O)C(O)=O,0.0,0.0
12,2-Bromopropene,CC(Br)=C,27,Dibromomethane,BrCBr,0.0,0.0
12,2-Bromopropene,CC(Br)=C,28,NBS,BrN1C(=O)CCC1=O,0.0,0.0
12,2-Bromopropene,CC(Br)=C,29,4-Hydroxybenzoic acid,OC(=O)C1=CC=C(O)C=C1,0.0,0.0
12,2-Bromopropene,CC(Br)=C,30,Diisopropyl L-tartrate,CC(C)OC(=O)C(O)C(O)C(=O)OC(C)C,0.0,0.0
12,2-Bromopropene,CC(Br)=C,31,Ethanolamine,NCCO,0.0,0.0
12,2-Bromopropene,CC(Br)=C,32,"3,5-Dimethyl pyrazole",CC1=CC(=N[NH]1)C,0.0,0.0
12,2-Bromopropene,CC(Br)=C,33,"Trifluoro-2,4-pentanedione",CC(=O)CC(=O)C(F)(F)F,25.0,2.0
12,2-Bromopropene,CC(Br)=C,34,"2-Butene-1,4-diol",OC\C=C\CO,0.0,0.0
12,2-Bromopropene,CC(Br)=C,35,"N,N-Bis-(Salicylidine)-Ethylenediamine",OC1=C(C=CC=C1)C=NCCN=CC2=C(O)C=CC=C2,10.0,2.0
12,2-Bromopropene,CC(Br)=C,36,Pyridine,c1ccncc1,11.0,2.0
12,2-Bromopropene,CC(Br)=C,37,4-nitrophthalonitrile,[O-][N+](=O)C1=CC=C(C#N)C(=C1)C#N,11.0,2.0
12,2-Bromopropene,CC(Br)=C,38,Diisopropylamine,CC(C)NC(C)C,0.0,0.0
12,2-Bromopropene,CC(Br)=C,39,Trimethyl phosphate,CO[P](=O)(OC)OC,0.0,0.0
12,2-Bromopropene,CC(Br)=C,40,L-Glutamic Acid,NC(CCC(O)=O)C(O)=O,0.0,0.0
12,2-Bromopropene,CC(Br)=C,41,Triphenylphosphine,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3,6.0,2.0
12,2-Bromopropene,CC(Br)=C,42,Perchloroethylene,ClC(Cl)=C(Cl)Cl,0.0,0.0
12,2-Bromopropene,CC(Br)=C,43,Carvone,CC(=C)C1CC=C(C)C(=O)C1,0.0,0.0
12,2-Bromopropene,CC(Br)=C,44,"1,4-Diazabicyclo [2.2.2] octane",C1CN2CCN1CC2,7.0,2.0
12,2-Bromopropene,CC(Br)=C,45,1-(Trimethylsilyl)imidazole,C[Si](C)(C)[N]1C=CN=C1,0.0,0.0
12,2-Bromopropene,CC(Br)=C,46,Carvacrol,CC(C)C1=CC(=C(C)C=C1)O,8.0,2.0
12,2-Bromopropene,CC(Br)=C,47,L-Phenylalanine,NC(CC1=CC=CC=C1)C(O)=O,0.0,0.0
12,2-Bromopropene,CC(Br)=C,48,"1,5-dihydroxynaphthalene",OC1=CC=CC2=C(O)C=CC=C12,16.0,2.0
12,2-Bromopropene,CC(Br)=C,49,4-nitrobenzaldehyde,[O-][N+](=O)C1=CC=C(C=O)C=C1,24.0,3.0
12,2-Bromopropene,CC(Br)=C,50,Phenylacetylene,C#CC1=CC=CC=C1,7.0,2.0
13,Methyl acrylate,COC(=O)C=C,14,m-Cresol,CC1=CC(=CC=C1)O,0.0,0.0
13,Methyl acrylate,COC(=O)C=C,15,Pentafluorobenzaldehyde,Fc1c(F)c(F)c(C=O)c(F)c1F,0.0,0.0
13,Methyl acrylate,COC(=O)C=C,16,Dimethyl 3-methylglutaconate,COC(=O)C/C(C)=C/C(=O)OC,0.0,0.0
13,Methyl acrylate,COC(=O)C=C,17,Select fluor,F[B-](F)(F)F.F[B-](F)(F)F.F[N+]12CC[N+](CCl)(CC1)CC2,0.0,0.0
13,Methyl acrylate,COC(=O)C=C,18,Ethyl bromoacetate,CCOC(=O)CBr,0.0,0.0
13,Methyl acrylate,COC(=O)C=C,19,4-Pyridinecarboxaldehyde,O=CC1=CC=NC=C1,0.0,0.0
13,Methyl acrylate,COC(=O)C=C,20,Iodo-benzene,IC1=CC=CC=C1,0.0,0.0
13,Methyl acrylate,COC(=O)C=C,21,Bis(trimethylsilyl)acetamide,C[Si](C)(C)C(C(N)=O)[Si](C)(C)C,0.0,0.0
13,Methyl acrylate,COC(=O)C=C,22,Iodobenzene diacetate,CC(=O)O[I](OC(C)=O)C1=CC=CC=C1,0.0,0.0
13,Methyl acrylate,COC(=O)C=C,23,"4,4,4-trifluoro-1-phenyl-1,3-butanedione",FC(F)(F)C(=O)CC(=O)c1ccccc1,0.0,0.0
13,Methyl acrylate,COC(=O)C=C,24,Hexamethyldisilazane,C[Si](C)(C)N[Si](C)(C)C,0.0,0.0
13,Methyl acrylate,COC(=O)C=C,25,5-Hexyn-1-ol,OCCCCC#C,0.0,0.0
13,Methyl acrylate,COC(=O)C=C,26,Citric acid,OC(=O)CC(O)(CC(O)=O)C(O)=O,0.0,0.0
13,Methyl acrylate,COC(=O)C=C,27,Dibromomethane,BrCBr,0.0,0.0
13,Methyl acrylate,COC(=O)C=C,28,NBS,BrN1C(=O)CCC1=O,0.0,0.0
